548225,445.0
2255089,404.0
3297613,235.0
345031,224.0
20670,185.0
1078583,134.0
227665,125.0
20938,124.0
53114,116.0
1438393,115.0
367456,115.0
1633117,106.0
2206004,101.0
626273,100.0
507674,90.0
433790,90.0
1578604,87.0
557597,86.0
372239,82.0
862594,82.0
1215106,70.0
31671,60.0
1401975,59.0
1491895,59.0
1338292,56.0
138475,55.0
50079,55.0
454533,54.0
61974,53.0
171318,50.0
3001736,48.0
541091,47.0
3110638,44.0
1020526,43.0
50476,43.0
208809,42.0
352765,42.0
1400971,42.0
1400768,42.0
2953344,42.0
18771,41.0
338665,39.0
710099,39.0
164998,39.0
3150943,38.0
1715579,37.0
107152,36.0
118068,36.0
218196,35.0
1003917,35.0
1230836,35.0
1529853,33.0
8454,32.0
18393,32.0
399649,31.0
871050,31.0
148870,31.0
113938,30.0
223386,30.0
1229023,30.0
363573,29.0
376535,28.0
2145800,28.0
703229,28.0
880096,28.0
417562,28.0
324584,27.0
89771,27.0
247893,27.0
131527,27.0
243943,26.0
276101,26.0
92313,26.0
2057919,26.0
42139,26.0
3218114,26.0
1300892,26.0
87015,26.0
1477076,26.0
2258657,25.0
2716792,25.0
224671,25.0
598420,25.0
3679490,24.0
396458,24.0
44562,23.0
1565512,23.0
330271,23.0
731947,22.0
206403,22.0
385378,22.0
73070,22.0
772035,22.0
1851986,22.0
505154,21.0
913184,21.0
106224,21.0
251311,21.0
1592648,21.0
1149736,21.0
33358,21.0
925913,20.0
889949,20.0
184595,20.0
165297,20.0
476,20.0
422597,19.0
1519058,19.0
797495,19.0
1679863,19.0
7586,19.0
187291,19.0
807325,19.0
358679,18.0
276070,18.0
2844319,18.0
413225,18.0
18936,18.0
148968,18.0
2518644,17.0
1270812,17.0
187606,17.0
2742805,17.0
298053,17.0
3622940,17.0
1064767,16.0
229044,16.0
2225682,16.0
439667,16.0
3337070,16.0
797393,16.0
9360,16.0
762073,16.0
630989,16.0
298479,16.0
707795,16.0
117259,16.0
13508,15.0
1093528,15.0
1518087,15.0
9021,15.0
333074,15.0
2675669,15.0
283078,15.0
1214800,15.0
3293987,15.0
1388588,14.0
142162,14.0
1190388,14.0
1238019,14.0
8815,14.0
1548853,14.0
661872,14.0
381995,14.0
250259,14.0
560648,14.0
839086,14.0
492901,14.0
310139,13.0
47529,13.0
751527,13.0
915064,13.0
127724,13.0
471272,13.0
1518924,13.0
43959,13.0
41665,13.0
825568,13.0
670396,12.0
1210983,12.0
768392,12.0
145190,12.0
3764814,12.0
2519416,12.0
978917,12.0
913097,12.0
533399,12.0
139459,12.0
401446,12.0
892493,12.0
2119757,12.0
989121,12.0
4833,12.0
496223,12.0
625231,12.0
1919238,12.0
477127,12.0
2573622,12.0
721937,12.0
1229260,12.0
752603,11.0
453331,11.0
1451110,11.0
499581,11.0
515124,11.0
2758994,11.0
3593996,11.0
54680,11.0
185544,11.0
168868,11.0
283366,11.0
397667,11.0
576875,11.0
68587,11.0
67332,11.0
1557526,11.0
263004,11.0
787016,11.0
294972,11.0
81205,10.0
1195080,10.0
424509,10.0
14860,10.0
112968,10.0
571353,10.0
12855,10.0
1044234,10.0
421223,10.0
3320441,10.0
895378,10.0
91914,10.0
665261,10.0
26210,10.0
1057547,10.0
336508,10.0
1072112,10.0
1807643,10.0
2265374,10.0
331071,10.0
2542215,10.0
477563,10.0
722762,10.0
787893,10.0
1066031,10.0
558021,10.0
508666,10.0
1131217,10.0
1032796,10.0
1310701,9.0
1455661,9.0
193400,9.0
12960,9.0
209102,9.0
93966,9.0
1584772,9.0
240443,9.0
3942918,9.0
256196,9.0
321468,9.0
927652,9.0
255756,9.0
1566232,9.0
353790,9.0
320615,9.0
1483759,9.0
90527,9.0
512922,9.0
1036745,9.0
36175,9.0
