22656,75,56,0.5725190839694656
522444,43,40,0.5180722891566265
571407,33,44,0.42857142857142855
438154,30,22,0.5769230769230769
276052,27,19,0.5869565217391305
992484,23,25,0.4791666666666667
1679863,22,17,0.5641025641025641
335858,21,20,0.5121951219512195
535871,16,22,0.42105263157894735
157247,16,12,0.5714285714285714
203907,15,21,0.4166666666666667
157882,14,12,0.5384615384615384
1064245,12,12,0.5
829571,12,12,0.5
438992,12,16,0.42857142857142855
637853,11,9,0.55
135589,11,15,0.4230769230769231
1424875,11,10,0.5238095238095238
659804,10,11,0.47619047619047616
