22656,207,170,0.5490716180371353
335858,117,84,0.582089552238806
1707091,96,125,0.4343891402714932
1679863,84,77,0.5217391304347826
522444,70,99,0.41420118343195267
1065197,45,49,0.4787234042553192
201359,45,59,0.4326923076923077
438154,45,46,0.4945054945054945
276052,45,47,0.4891304347826087
1357341,42,54,0.4375
1587046,41,59,0.41
1749753,35,37,0.4861111111111111
616460,31,32,0.49206349206349204
572670,28,41,0.4057971014492754
330057,27,32,0.4576271186440678
157882,27,22,0.5510204081632653
276101,26,33,0.4406779661016949
1711796,23,24,0.48936170212765956
1343161,22,28,0.44
2891664,21,31,0.40384615384615385
302916,20,28,0.4166666666666667
697449,18,24,0.42857142857142855
228171,18,22,0.45
501557,17,16,0.5151515151515151
3182664,17,18,0.4857142857142857
139010,17,21,0.4473684210526316
318758,16,13,0.5517241379310345
1003142,15,20,0.42857142857142855
4125191,15,16,0.4838709677419355
1705598,15,15,0.5
2107876,15,20,0.42857142857142855
61974,15,12,0.5555555555555556
464988,15,20,0.42857142857142855
227665,14,20,0.4117647058823529
3580294,13,12,0.52
263525,13,7,0.65
263004,13,16,0.4482758620689655
1237040,13,13,0.5
978917,12,14,0.46153846153846156
14860,12,14,0.46153846153846156
1864167,12,16,0.42857142857142855
202009,12,15,0.4444444444444444
1631379,12,10,0.5454545454545454
3933089,12,12,0.5
21441,12,9,0.5714285714285714
3444777,12,13,0.48
265143,12,12,0.5
2498729,11,12,0.4782608695652174
305644,11,14,0.44
3824919,11,11,0.5
2187042,10,14,0.4166666666666667
2261424,10,4,0.7142857142857143
521799,10,7,0.5882352941176471
1667004,10,8,0.5555555555555556
2792531,10,10,0.5
981744,10,9,0.5263157894736842
2227526,10,2,0.8333333333333334
