383861,60,27,0.6896551724137931
70604,38,39,0.4935064935064935
36611,33,25,0.5689655172413793
21234,32,31,0.5079365079365079
203907,26,32,0.4482758620689655
384706,19,22,0.4634146341463415
870248,17,23,0.425
304,16,7,0.6956521739130435
22656,16,14,0.5333333333333333
552759,16,14,0.5333333333333333
680925,15,10,0.6
116509,15,14,0.5172413793103449
260990,14,18,0.4375
750040,14,11,0.56
605744,14,6,0.7
1116391,13,14,0.48148148148148145
157882,12,16,0.42857142857142855
1147529,11,15,0.4230769230769231
1194415,11,1,0.9166666666666666
1530938,10,14,0.4166666666666667
301832,10,9,0.5263157894736842
82511,10,10,0.5
