571407,581,366,0.6135163674762407
70604,459,345,0.5708955223880597
1025118,230,333,0.40852575488454707
103154,224,118,0.6549707602339181
203907,200,231,0.46403712296983757
131368,109,46,0.7032258064516129
118846,72,53,0.576
21234,69,69,0.5
331052,67,49,0.5775862068965517
280244,66,68,0.4925373134328358
342852,60,75,0.4444444444444444
4074715,55,60,0.4782608695652174
573032,54,63,0.46153846153846156
605744,52,29,0.6419753086419753
438154,51,42,0.5483870967741935
127359,51,39,0.5666666666666667
4249,49,71,0.4083333333333333
2696260,48,34,0.5853658536585366
524946,42,57,0.42424242424242425
216021,41,38,0.5189873417721519
714969,39,44,0.46987951807228917
839646,38,36,0.5135135135135135
671619,38,50,0.4318181818181818
504956,36,32,0.5294117647058824
637853,35,46,0.43209876543209874
2065083,35,50,0.4117647058823529
2587166,33,39,0.4583333333333333
339637,33,23,0.5892857142857143
2898867,32,41,0.4383561643835616
42769,31,41,0.4305555555555556
507864,28,36,0.4375
202694,28,13,0.6829268292682927
1704529,27,30,0.47368421052631576
260990,26,36,0.41935483870967744
2357233,26,35,0.4262295081967213
895215,26,22,0.5416666666666666
1082300,26,31,0.45614035087719296
2504224,25,18,0.5813953488372093
680925,24,23,0.5106382978723404
22656,23,15,0.6052631578947368
1103872,22,22,0.5
225396,22,28,0.44
672586,22,19,0.5365853658536586
1464763,22,14,0.6111111111111112
265143,22,17,0.5641025641025641
1679310,22,24,0.4782608695652174
1143825,21,13,0.6176470588235294
398670,20,26,0.43478260869565216
719363,20,22,0.47619047619047616
157882,20,26,0.43478260869565216
738746,20,6,0.7692307692307693
471070,20,20,0.5
3916,19,13,0.59375
116639,19,28,0.40425531914893614
750040,19,22,0.4634146341463415
362531,18,15,0.5454545454545454
183406,18,20,0.47368421052631576
608820,17,20,0.4594594594594595
851811,17,12,0.5862068965517241
1818045,17,17,0.5
127320,17,22,0.4358974358974359
739937,16,21,0.43243243243243246
263149,16,16,0.5
184581,16,9,0.64
563323,16,13,0.5517241379310345
27439,16,16,0.5
131929,15,4,0.7894736842105263
313400,15,12,0.5555555555555556
871026,15,11,0.5769230769230769
3545273,15,20,0.42857142857142855
252552,15,12,0.5555555555555556
7345,14,20,0.4117647058823529
1331255,14,13,0.5185185185185185
1267768,14,20,0.4117647058823529
18393,14,11,0.56
3973,13,8,0.6190476190476191
190596,13,18,0.41935483870967744
1189885,13,11,0.5416666666666666
978502,13,8,0.6190476190476191
720161,13,17,0.43333333333333335
256196,12,14,0.46153846153846156
2692962,12,0,1.0
217862,12,14,0.46153846153846156
3498062,12,5,0.7058823529411765
72478,12,9,0.5714285714285714
1054021,12,17,0.41379310344827586
886697,12,12,0.5
2415194,11,3,0.7857142857142857
598289,11,14,0.44
1065197,11,9,0.55
1291150,11,5,0.6875
773616,11,7,0.6111111111111112
383861,11,11,0.5
1000933,11,15,0.4230769230769231
664577,11,8,0.5789473684210527
95699,11,8,0.5789473684210527
1376473,10,12,0.45454545454545453
303810,10,7,0.5882352941176471
420613,10,1,0.9090909090909091
967330,10,5,0.6666666666666666
34102,10,1,0.9090909090909091
3057004,10,14,0.4166666666666667
2797275,10,10,0.5
37856,10,5,0.6666666666666666
1636680,10,8,0.5555555555555556
31480,10,9,0.5263157894736842
164835,10,13,0.43478260869565216
