118068,61,82,0.42657342657342656
1415724,42,40,0.5121951219512195
1491895,18,10,0.6428571428571429
282601,13,11,0.5416666666666666
362536,12,17,0.41379310344827586
774116,11,8,0.5789473684210527
168868,11,11,0.5
42139,11,15,0.4230769230769231
541091,11,11,0.5
53114,10,8,0.5555555555555556
204701,10,5,0.6666666666666666
1003917,9,11,0.45
2139766,9,4,0.6923076923076923
138475,8,10,0.4444444444444444
1338292,8,11,0.42105263157894735
64193,7,6,0.5384615384615384
358679,7,7,0.5
149341,7,4,0.6363636363636364
453002,7,10,0.4117647058823529
1317935,7,3,0.7
1660604,7,6,0.5384615384615384
70393,7,4,0.6363636363636364
