367456,76,113,0.4021164021164021
157957,62,71,0.46616541353383456
74311,61,58,0.5126050420168067
3859027,43,5,0.8958333333333334
208809,42,21,0.6666666666666666
113938,29,11,0.725
2016456,28,36,0.4375
142162,22,4,0.8461538461538461
4833,21,13,0.6176470588235294
2265374,19,21,0.475
138475,17,7,0.7083333333333334
995579,17,4,0.8095238095238095
466826,16,10,0.6153846153846154
358679,16,6,0.7272727272727273
18771,13,6,0.6842105263157895
1002469,12,5,0.7058823529411765
541091,12,8,0.6
1226894,11,7,0.6111111111111112
283366,10,7,0.5882352941176471
171318,8,6,0.5714285714285714
2000503,8,7,0.5333333333333333
889949,7,1,0.875
215887,7,3,0.7
324584,7,2,0.7777777777777778
13508,7,8,0.4666666666666667
9021,7,1,0.875
