476,22,21,0.5116279069767442
50079,17,9,0.6538461538461539
367456,16,23,0.41025641025641024
208809,15,18,0.45454545454545453
862594,12,5,0.7058823529411765
283366,11,0,1.0
142162,10,2,0.8333333333333334
324584,10,14,0.4166666666666667
250259,10,3,0.7692307692307693
259778,9,7,0.5625
218196,9,5,0.6428571428571429
106224,9,3,0.75
454533,9,5,0.6428571428571429
1491895,9,9,0.5
187606,8,8,0.5
762073,8,10,0.4444444444444444
1226894,8,9,0.47058823529411764
541091,8,5,0.6153846153846154
127724,8,4,0.6666666666666666
42139,7,6,0.5384615384615384
871050,7,8,0.4666666666666667
57191,7,2,0.7777777777777778
4833,7,7,0.5
1338292,7,9,0.4375
