476,140,88,0.6140350877192983
171209,135,163,0.45302013422818793
461173,118,148,0.44360902255639095
673664,106,99,0.5170731707317073
1392379,101,37,0.7318840579710145
761202,70,54,0.5645161290322581
214577,49,28,0.6363636363636364
1811501,42,37,0.5316455696202531
1230763,41,40,0.5061728395061729
3125396,41,31,0.5694444444444444
2209375,39,32,0.5492957746478874
287583,39,43,0.47560975609756095
41874,38,28,0.5757575757575758
845721,36,44,0.45
257629,35,34,0.5072463768115942
68234,35,30,0.5384615384615384
1735751,32,33,0.49230769230769234
1373987,32,14,0.6956521739130435
2076809,30,31,0.4918032786885246
724063,28,13,0.6829268292682927
684965,27,10,0.7297297297297297
1377507,26,16,0.6190476190476191
2776508,26,37,0.4126984126984127
350858,24,32,0.42857142857142855
577300,20,2,0.9090909090909091
295508,20,16,0.5555555555555556
2812842,20,7,0.7407407407407407
78928,20,26,0.43478260869565216
696364,20,10,0.6666666666666666
294972,19,8,0.7037037037037037
591114,18,25,0.4186046511627907
502381,18,16,0.5294117647058824
1665,18,25,0.4186046511627907
135448,17,4,0.8095238095238095
9968,17,25,0.40476190476190477
102205,17,24,0.4146341463414634
545192,16,20,0.4444444444444444
1239506,16,12,0.5714285714285714
746010,15,5,0.75
2587724,14,9,0.6086956521739131
352146,14,5,0.7368421052631579
1031569,14,14,0.5
2428196,14,19,0.42424242424242425
69818,14,10,0.5833333333333334
5030,14,13,0.5185185185185185
789658,14,11,0.56
770876,13,7,0.65
655667,13,9,0.5909090909090909
103202,12,9,0.5714285714285714
138475,12,7,0.631578947368421
361427,12,15,0.4444444444444444
196750,12,4,0.75
1544013,12,15,0.4444444444444444
1081396,11,16,0.4074074074074074
558605,11,9,0.55
825789,11,3,0.7857142857142857
2893413,10,13,0.43478260869565216
164998,10,11,0.47619047619047616
888688,10,7,0.5882352941176471
276022,10,2,0.8333333333333334
384052,9,6,0.6
107277,9,3,0.75
1592845,9,7,0.5625
392793,9,7,0.5625
1716842,9,6,0.6
840409,9,13,0.4090909090909091
13508,9,3,0.75
187606,9,3,0.75
262056,8,4,0.6666666666666666
3699658,8,3,0.7272727272727273
244751,8,10,0.4444444444444444
516392,8,10,0.4444444444444444
208809,8,3,0.7272727272727273
1358623,8,6,0.5714285714285714
851885,8,9,0.47058823529411764
567421,7,10,0.4117647058823529
318758,7,6,0.5384615384615384
478108,7,2,0.7777777777777778
2666289,7,2,0.7777777777777778
1557825,7,6,0.5384615384615384
489280,7,7,0.5
80353,7,3,0.7
3541514,7,4,0.6363636363636364
1620064,7,2,0.7777777777777778
472084,7,3,0.7
794513,7,0,1.0
1245415,7,6,0.5384615384615384
534862,7,4,0.6363636363636364
201877,7,4,0.6363636363636364
1068539,7,9,0.4375
