118068,50.10590000000001
367456,44.3947
53114,31.871000000000006
187606,26.4909
476,25.6361
19068,22.808500000000002
223992,22.732799999999997
138475,18.105999999999998
285587,15.6929
250259,14.9571
251311,12.8242
1415724,12.486899999999999
358679,11.905299999999999
183528,11.816999999999998
338665,10.140699999999999
50079,10.1182
6521,9.558599999999998
168868,9.3689
541091,9.1724
1338292,8.874100000000002
139459,8.8297
722762,8.739899999999999
1627406,8.7228
871050,8.6999
42139,8.4487
13508,8.092300000000002
1450077,8.0857
892493,8.0457
298479,7.6968000000000005
18393,7.0366
507674,6.8525
1015483,6.8096
208809,6.790299999999999
1427878,6.6666
1064767,6.6547
171318,6.4666999999999994
26210,6.4221
127724,5.7769
472495,5.75
280598,5.7286
20862,5.725
362536,5.6278
1558322,5.4469
57191,5.4167
42304,5.3788
1491895,5.3332999999999995
4833,5.2552
722263,5.1857
58088,5.147600000000001
594509,5.1
1902010,5.0079
3711988,5.0
2167834,5.0
295264,4.935199999999999
31671,4.8833
546999,4.848800000000001
105019,4.8332999999999995
1948292,4.75
11926,4.7163
472375,4.7083
797303,4.7
889949,4.6785
1188035,4.6667000000000005
148870,4.5476
575765,4.5327
697370,4.525
376535,4.5
1529853,4.5
398519,4.4645
1003917,4.4
493122,4.4
294972,4.3985
1100552,4.3108
396476,4.2916
22224,4.2818000000000005
353790,4.2619
177766,4.25
696364,4.2333
81205,4.2223
468592,4.2059
995579,4.2
172588,4.1833
610573,4.1667000000000005
576875,4.125
1490931,4.0
665240,4.0
350858,4.0
661872,3.9167
18180,3.8786
46675,3.8762
491494,3.8333
2364629,3.8333
2370483,3.75
398242,3.7273
298053,3.7165999999999997
741747,3.6667
238978,3.6189999999999998
1428679,3.5765
624884,3.5606
599857,3.5
825568,3.5
691688,3.5
328193,3.5
1765866,3.4286
529967,3.3859
1515540,3.3333
1226894,3.3303
477127,3.3000000000000003
660694,3.25
3933332,3.25
550618,3.2382
153980,3.1914
492901,3.1904
54680,3.1318
218196,3.0742
22470,3.0475999999999996
895174,3.0
534124,3.0
561731,3.0
2216380,3.0
970721,3.0
4012,3.0
1592648,3.0
1754098,3.0
454533,2.8833
624594,2.875
427545,2.8656
260528,2.85
521598,2.8333
727208,2.8333
3574819,2.8333
324584,2.8018
598500,2.8
989169,2.7778
123140,2.7563
1420347,2.75
21441,2.75
99923,2.75
255756,2.7167000000000003
18936,2.7165
119326,2.7083
70393,2.7003
1077754,2.6667
1880431,2.6667
433392,2.6667
1427161,2.6667
411918,2.6243
24181,2.6206
1472389,2.6
2256771,2.6
139010,2.6
126039,2.5833
761202,2.5833
381345,2.5455
3593996,2.5333
206881,2.5105
749181,2.5
157957,2.5
1009116,2.5
1662383,2.5
693806,2.5
1299518,2.5
1806969,2.5
790224,2.5
1723893,2.5
183254,2.5
853360,2.5
1114536,2.5
966933,2.5
949209,2.4762
345031,2.4762
1959747,2.4667
