115145,634.0
653856,298.0
139985,101.0
101361,97.0
501696,79.0
1069068,76.0
1202025,70.0
1293744,70.0
1380752,66.0
1631193,65.0
22656,64.0
535871,63.0
693752,56.0
370305,55.0
242930,53.0
1267661,51.0
844882,50.0
2738565,49.0
1839336,45.0
878126,44.0
995891,44.0
687572,43.0
248432,43.0
429063,42.0
2985303,41.0
1306419,40.0
691688,40.0
493939,39.0
2598988,38.0
488241,37.0
250260,37.0
717341,36.0
379693,36.0
492694,36.0
1114338,36.0
294248,35.0
776244,35.0
1094597,34.0
1440565,33.0
1561247,33.0
82788,33.0
960524,33.0
1235698,32.0
1815485,32.0
1844392,32.0
683735,31.0
1253844,31.0
873875,30.0
721079,30.0
2413303,29.0
1029225,29.0
789657,29.0
192373,28.0
1894684,28.0
105224,28.0
527288,28.0
321697,27.0
991085,27.0
136445,27.0
755804,27.0
906362,26.0
542701,26.0
246461,26.0
571407,26.0
3444777,26.0
982341,25.0
64174,25.0
1207921,25.0
1531054,25.0
1103682,25.0
507810,25.0
179850,25.0
244296,25.0
243782,25.0
471160,25.0
1741671,25.0
1438733,24.0
1369222,24.0
2183804,24.0
1691231,24.0
804447,24.0
671543,24.0
769265,24.0
1423227,24.0
793522,24.0
560435,24.0
1501613,23.0
1331415,23.0
642706,23.0
1785412,23.0
236398,23.0
2660367,23.0
2029566,22.0
413127,22.0
3001496,22.0
543539,22.0
343568,22.0
1221571,22.0
794088,22.0
236465,22.0
3249477,22.0
234039,22.0
951448,22.0
3602612,21.0
1105376,21.0
448625,21.0
219159,21.0
1722818,21.0
1590502,21.0
966550,21.0
1818045,21.0
603744,21.0
2668136,21.0
295004,21.0
1434631,20.0
675383,20.0
180538,20.0
2964945,20.0
1587046,20.0
2927151,20.0
467592,20.0
464988,20.0
529691,20.0
1676363,20.0
717214,19.0
1268895,19.0
2675669,19.0
675552,19.0
150978,19.0
2310866,19.0
114066,19.0
3287204,19.0
597657,19.0
3805262,19.0
3767,19.0
1739882,19.0
617044,18.0
1108032,18.0
450534,18.0
53501,18.0
345717,18.0
311130,18.0
111988,18.0
240646,18.0
763080,18.0
1283845,18.0
1051783,18.0
3171,18.0
327402,17.0
3894351,17.0
2450263,17.0
320111,17.0
1333975,17.0
1563038,17.0
1791578,17.0
1921263,17.0
2869772,17.0
3195128,17.0
506879,17.0
636988,17.0
634474,17.0
1777090,17.0
2399024,17.0
2462531,17.0
623517,17.0
2129654,16.0
1538553,16.0
519334,16.0
1108213,16.0
614807,16.0
383414,16.0
119895,16.0
19875,16.0
964741,16.0
11654,16.0
337455,16.0
234938,16.0
2363918,16.0
298575,16.0
100957,16.0
493682,16.0
492410,16.0
1178337,15.0
752320,15.0
356224,15.0
749284,15.0
1239966,15.0
57695,15.0
1466188,15.0
286453,15.0
448192,15.0
1265724,15.0
479180,15.0
477415,15.0
509967,15.0
739270,15.0
766755,15.0
1091466,15.0
68805,15.0
915484,14.0
684582,14.0
2387054,14.0
1895303,14.0
157882,14.0
550966,14.0
517561,14.0
418859,14.0
2088815,14.0
548526,14.0
2219600,14.0
220579,14.0
315306,14.0
376829,14.0
931982,14.0
1846558,14.0
3222695,14.0
207421,14.0
468311,14.0
531398,14.0
1219199,14.0
1841457,14.0
2558882,14.0
297762,14.0
1083093,14.0
426429,14.0
557179,14.0
589259,13.0
1965099,13.0
1242380,13.0
2846106,13.0
945226,13.0
813951,13.0
4186942,13.0
548568,13.0
1236185,13.0
1727092,13.0
1562558,13.0
22231,13.0
2314073,13.0
544198,13.0
576119,13.0
247013,13.0
605111,13.0
342605,13.0
833647,13.0
473070,13.0
996493,13.0
1026645,13.0
533552,13.0
1678718,13.0
793607,13.0
760489,13.0
857361,13.0
1545363,13.0
758104,13.0
525978,13.0
490961,12.0
1538986,12.0
293330,12.0
882251,12.0
881635,12.0
1109425,12.0
2124004,12.0
944070,12.0
418183,12.0
2612259,12.0
2218452,12.0
1101692,12.0
478399,12.0
642161,12.0
1460509,12.0
1327899,12.0
603270,12.0
1160045,12.0
830964,12.0
1189885,12.0
861679,12.0
599346,12.0
499448,12.0
2956344,12.0
236136,12.0
69802,12.0
692168,12.0
35501,12.0
2684,12.0
853836,12.0
984830,12.0
393488,12.0
786718,12.0
1277362,11.0
1079716,11.0
4552938,11.0
95462,11.0
61479,11.0
421195,11.0
1108397,11.0
1203797,11.0
482717,11.0
546999,11.0
644603,11.0
1168654,11.0
905906,11.0
2936153,11.0
150771,11.0
1297214,11.0
150016,11.0
542091,11.0
2868352,11.0
1393623,11.0
82515,11.0
3326331,11.0
704513,11.0
1490882,11.0
48611,11.0
2833783,11.0
375874,11.0
801396,11.0
210719,11.0
602661,11.0
1880431,11.0
1289716,11.0
272824,11.0
2598349,11.0
598637,11.0
3056090,11.0
1511776,11.0
593709,11.0
527617,11.0
1379286,11.0
2425802,11.0
983881,11.0
3015325,11.0
950427,11.0
3604396,10.0
2850651,10.0
1768238,10.0
2357411,10.0
227228,10.0
619699,10.0
127961,10.0
422060,10.0
2912012,10.0
2649012,10.0
977800,10.0
223440,10.0
845128,10.0
2810825,10.0
1761003,10.0
24054,10.0
155020,10.0
3168859,10.0
1201831,10.0
578746,10.0
1921872,10.0
1331488,10.0
512241,10.0
2182928,10.0
937715,10.0
2345913,10.0
477997,10.0
903469,10.0
346232,10.0
1165041,10.0
4015623,10.0
180740,10.0
671676,10.0
1818488,10.0
310832,10.0
2670116,10.0
1260926,10.0
1129332,10.0
244521,10.0
440602,10.0
2176962,10.0
440010,10.0
276052,10.0
1027277,10.0
3189505,10.0
829571,10.0
534471,10.0
1286723,10.0
302994,10.0
203907,10.0
2202675,10.0
2398886,10.0
104891,10.0
432021,10.0
889688,10.0
37213,10.0
200477,10.0
1216003,10.0
920375,10.0
363262,10.0
985369,10.0
1869968,10.0
329776,10.0
1214341,10.0
427763,10.0
624069,10.0
33121,10.0
98636,10.0
1441666,9.0
1310566,9.0
457982,9.0
490526,9.0
1505221,9.0
423868,9.0
1046105,9.0
1373545,9.0
2454356,9.0
94557,9.0
1765321,9.0
519718,9.0
1436931,9.0
683261,9.0
1666116,9.0
60261,9.0
2058757,9.0
1796579,9.0
2320817,9.0
747873,9.0
1009750,9.0
354247,9.0
1992558,9.0
2024761,9.0
1631379,9.0
385478,9.0
713047,9.0
384306,9.0
1989739,9.0
1366471,9.0
840960,9.0
611228,9.0
1725209,9.0
184601,9.0
1003575,9.0
1395668,9.0
969325,9.0
3426326,9.0
1590950,9.0
312743,9.0
901874,9.0
