157882,229.02250000000006
466862,117.7892
37213,68.24489999999997
330315,39.1095
571407,36.890899999999995
21234,35.53939999999999
1065197,35.4185
70604,31.807599999999997
2144390,28.75
22656,27.958600000000004
871026,27.0734
139985,23.022299999999998
203907,20.163600000000002
2970947,20.106
398670,18.0666
3916,17.9841
260990,14.8209
217324,14.052399999999997
12960,13.9462
48503,11.7699
142822,11.350700000000002
992484,11.208300000000001
1795530,11.033299999999999
605744,10.719800000000001
2314073,10.596000000000002
521799,10.3857
714968,10.354700000000001
1707091,10.313
1831293,10.2743
256196,9.8917
10397,9.7985
767881,9.4333
207421,9.3385
438154,9.2223
1103872,9.0
870248,8.771500000000001
335858,8.7365
103154,8.523
22595,8.083300000000001
40342,7.9911
251173,7.9655
34088,7.858499999999999
14955,7.8275
3282808,7.6524
2422776,7.6429
240078,7.6110999999999995
318758,6.9833
2664200,6.8866000000000005
491243,6.7392
126769,6.6506
1163607,6.535800000000001
478399,6.2941
1034737,6.2524
157247,6.1679
1237040,6.117900000000001
552759,6.009600000000001
573032,5.9167000000000005
3080094,5.8334
230513,5.527
1168372,5.2192
1094597,5.1834
3069254,5.1666
1704529,5.1
119634,4.9016
243943,4.9
382763,4.9
302916,4.8018
211760,4.780100000000001
3297111,4.75
839646,4.6667000000000005
513838,4.6667
697630,4.6332
4249,4.5714
714969,4.5417
18157,4.5
1221571,4.4444
2541560,4.4083000000000006
18393,4.3997
1025201,4.3889
680925,4.3333
330280,4.25
2790364,4.1666
1679863,4.1
41423,4.081899999999999
41619,4.0417000000000005
315364,4.0
2071828,3.9911
77779,3.979
42769,3.9603
739937,3.9583
982341,3.8778
57695,3.8705000000000003
20654,3.8602000000000003
131872,3.8334
984823,3.8333
559026,3.776
904580,3.75
67606,3.7355
107744,3.7
326480,3.6843000000000004
6568,3.6419
413337,3.6409
263525,3.5923
1267068,3.5833
939860,3.5444
1331415,3.5365
3218114,3.5333
664577,3.5
3138110,3.5
579580,3.5
191797,3.4444
1387157,3.4167
131368,3.4
32090,3.3333
65464,3.2917
489261,3.2815
1064245,3.262
2587435,3.2619
438319,3.25
266304,3.25
177800,3.2333
6703,3.1862
135589,3.182
726422,3.1667
1076640,3.1111
